seed,id,generation,parentId,birthTick,endTick,endReason,lifeTicks,eligibleTicks,births,meanBiomassFraction,growth,seedInvestment,waterEfficiency,nutrition,defense,dispersal,moistureTolerance,temperatureTolerance,nutrientUptake
70,118,12,113,9360,11400,aged,2040,88,0,0.8981,0.47990,0.30750,0.44326,0.46157,0.34178,0.58610,0.68775,0.51237,0.44788
70,117,12,102,9380,11280,aged,1900,58,2,0.9538,0.53271,0.38016,0.45982,0.51345,0.35079,0.63711,0.71466,0.53142,0.46372
70,119,13,117,9500,11480,aged,1980,59,2,0.8995,0.53175,0.35704,0.48560,0.50182,0.35437,0.59905,0.76654,0.49844,0.42277
70,120,10,115,10000,12000,alive,2000,27,3,0.8914,0.44357,0.49995,0.51215,0.68513,0.19021,0.53552,0.48288,0.49505,0.29125
70,121,11,106,10160,10200,takenOver,40,0,0,0.0551,0.49295,0.32847,0.27083,0.53667,0.28584,0.59034,0.61801,0.46331,0.39695
70,121,12,116,10200,11960,aged,1760,44,2,0.9378,0.65748,0.48216,0.37483,0.50593,0.30526,0.51026,0.54511,0.38613,0.59705
70,122,12,102,10220,10260,takenOver,40,0,0,0.0642,0.51633,0.37994,0.46987,0.47675,0.27117,0.65222,0.72636,0.49879,0.48430
70,122,14,119,10260,12000,alive,1740,24,2,0.9157,0.52438,0.33115,0.58705,0.46604,0.35424,0.58956,0.71177,0.55300,0.33255
70,123,11,120,10280,10300,takenOver,20,0,0,0.0671,0.42910,0.52629,0.49421,0.66278,0.16977,0.55480,0.45441,0.53800,0.28203
70,123,11,112,10300,12000,alive,1700,39,2,0.9074,0.59727,0.49735,0.50123,0.56231,0.34007,0.49801,0.42412,0.49331,0.55691
70,124,10,115,10420,12000,alive,1580,23,3,0.8771,0.46816,0.46815,0.56190,0.66750,0.22911,0.57844,0.48949,0.42847,0.28329
70,125,11,114,10500,10560,takenOver,60,0,0,0.0722,0.41847,0.53889,0.53775,0.60982,0.34663,0.43466,0.48070,0.44788,0.45685
70,125,13,110,10560,12000,alive,1440,26,2,0.9198,0.48130,0.34735,0.29007,0.51316,0.29971,0.61598,0.57645,0.64874,0.35825
70,126,13,107,10660,12000,alive,1340,19,2,0.8883,0.49281,0.31796,0.36712,0.49808,0.21228,0.68209,0.53745,0.64896,0.58164
70,127,12,123,10680,10700,takenOver,20,0,0,0.0690,0.62435,0.49678,0.47288,0.58873,0.30908,0.50233,0.40026,0.45943,0.56610
70,127,11,112,10700,12000,alive,1300,40,1,0.9353,0.60913,0.52544,0.46870,0.56654,0.29763,0.49666,0.40683,0.51029,0.51237
70,128,12,113,10740,10780,takenOver,40,0,0,0.0280,0.42854,0.27180,0.48912,0.49687,0.28202,0.54466,0.69384,0.44254,0.44071
70,128,11,124,10780,12000,alive,1220,30,1,0.8210,0.48805,0.41825,0.59101,0.67019,0.25321,0.58452,0.48969,0.39751,0.24090
70,129,14,125,10780,10800,takenOver,20,0,0,0.0502,0.47197,0.36727,0.28178,0.48756,0.29843,0.59189,0.57612,0.63033,0.32837
70,129,13,121,10800,12000,alive,1200,53,0,0.9174,0.61333,0.51311,0.34534,0.49484,0.28580,0.49359,0.50820,0.36322,0.60040
70,130,10,115,10880,12000,alive,1120,27,1,0.8642,0.51216,0.49052,0.56715,0.74501,0.24052,0.59355,0.51637,0.48933,0.32702
70,132,14,126,10900,11000,takenOver,100,0,0,0.0774,0.52971,0.29422,0.37425,0.56288,0.24730,0.69138,0.58441,0.67885,0.55262
70,131,11,114,10900,12000,alive,1100,25,1,0.8512,0.42608,0.52391,0.53772,0.61418,0.43046,0.47135,0.52342,0.44696,0.42719
70,132,11,120,11000,12000,alive,1000,24,1,0.9075,0.45543,0.47558,0.52697,0.66358,0.24122,0.55597,0.44173,0.54709,0.28135
70,133,12,127,11020,12000,alive,980,41,0,0.8783,0.58808,0.51402,0.47123,0.59040,0.24689,0.50999,0.46226,0.52141,0.51567
70,134,13,117,11040,11120,takenOver,80,0,0,0.1043,0.50489,0.39684,0.45583,0.51784,0.33289,0.63183,0.70573,0.56376,0.45920
70,134,12,123,11120,12000,alive,880,20,1,0.9259,0.60930,0.45860,0.49184,0.57613,0.36287,0.49199,0.40777,0.53302,0.58725
70,135,12,131,11120,11140,takenOver,20,0,0,0.0570,0.45174,0.51962,0.54101,0.62177,0.43428,0.45522,0.56195,0.44808,0.42857
70,135,11,130,11140,12000,alive,860,16,1,0.8758,0.53213,0.46504,0.58275,0.74087,0.22930,0.63994,0.50476,0.48715,0.33114
70,136,15,122,11200,12000,alive,800,10,1,0.7846,0.51794,0.30144,0.63789,0.49601,0.37868,0.64550,0.66015,0.53378,0.37918
70,137,13,134,11220,11240,takenOver,20,0,0,0.0000,0.62795,0.51218,0.50235,0.58293,0.34103,0.50820,0.35657,0.56890,0.57939
70,137,11,124,11240,11420,takenOver,180,0,0,0.0086,0.42455,0.45938,0.55146,0.66610,0.24320,0.53791,0.46991,0.39389,0.28995
70,138,14,126,11300,11320,takenOver,20,0,0,0.0518,0.52109,0.27891,0.36681,0.47368,0.19349,0.69265,0.56038,0.66375,0.57936
70,139,13,121,11300,12000,alive,700,27,1,0.8341,0.63567,0.43859,0.36336,0.49091,0.34476,0.55744,0.56505,0.40964,0.58735
70,138,14,119,11320,12000,alive,680,25,0,0.8201,0.51445,0.34476,0.49480,0.47492,0.30105,0.59016,0.80745,0.48981,0.41550
70,137,11,120,11420,11540,takenOver,120,0,0,0.0052,0.42127,0.54395,0.53689,0.67752,0.23216,0.60231,0.44865,0.48707,0.27911
70,140,16,136,11420,11440,takenOver,20,0,0,0.0387,0.51053,0.29682,0.59792,0.48985,0.40151,0.63724,0.66391,0.57191,0.34437
70,141,12,132,11420,12000,alive,580,9,1,0.6650,0.44525,0.48584,0.51565,0.66370,0.23073,0.53893,0.47973,0.54078,0.30690
70,140,12,128,11440,12000,alive,560,18,0,0.7406,0.46132,0.43182,0.59655,0.64055,0.26551,0.60625,0.48541,0.45454,0.25310
70,142,14,125,11460,12000,alive,540,14,0,0.6386,0.46267,0.32571,0.33959,0.58090,0.30811,0.61895,0.59165,0.65654,0.31987
70,137,12,135,11540,11860,takenOver,320,0,0,0.0076,0.50489,0.44533,0.56586,0.74161,0.23168,0.65744,0.58036,0.45665,0.33914
70,143,15,122,11640,12000,alive,360,7,0,0.5323,0.55102,0.32786,0.63624,0.45605,0.34871,0.58132,0.71254,0.60878,0.37781
70,137,13,141,11860,11880,takenOver,20,0,0,0.1592,0.50918,0.52663,0.51535,0.61227,0.24718,0.56879,0.49568,0.53215,0.36098
70,137,11,124,11880,12000,alive,120,0,0,0.4300,0.51018,0.49452,0.60114,0.67670,0.25832,0.59574,0.53707,0.40520,0.31334
70,144,14,139,12000,12000,alive,0,0,0,0.0000,0.63550,0.42148,0.34191,0.50421,0.34703,0.57633,0.56659,0.43275,0.58986
71,1,0,0,0,1960,aged,1960,42,2,0.8406,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,2,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,3,0,0,0,1960,aged,1960,60,2,0.9966,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,4,0,0,0,1960,aged,1960,60,2,0.9959,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,5,0,0,0,1960,aged,1960,41,3,0.9906,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,6,0,0,0,1960,aged,1960,60,2,0.9963,0.55000,0.50000,0.50000,0.65000,0.30000,0.50000,0.50000,0.50000,0.50000
71,7,1,4,20,1960,aged,1940,67,1,0.9171,0.55609,0.50276,0.48482,0.61956,0.27650,0.47005,0.50310,0.53146,0.49687
71,8,1,5,20,1940,aged,1920,67,1,0.8958,0.57713,0.48956,0.52819,0.67493,0.29942,0.51887,0.52932,0.50472,0.45996
71,9,1,1,40,1980,aged,1940,66,1,0.9099,0.55884,0.45094,0.50734,0.68095,0.32672,0.48840,0.52952,0.53443,0.50402
71,10,1,3,100,2040,aged,1940,67,2,0.9230,0.55996,0.47038,0.50770,0.67344,0.38725,0.51619,0.56310,0.48980,0.47969
71,11,1,2,180,2180,aged,2000,71,1,0.9275,0.50684,0.50517,0.50581,0.71454,0.37116,0.46831,0.47350,0.47191,0.51566
71,12,2,7,280,2220,aged,1940,85,0,0.9105,0.56200,0.52409,0.46770,0.57986,0.23288,0.54727,0.53452,0.57658,0.47615
71,13,2,9,280,320,takenOver,40,0,0,0.0630,0.57972,0.50370,0.50395,0.67672,0.29330,0.49854,0.53536,0.53424,0.46249
71,13,2,8,320,2160,aged,1840,58,2,0.9228,0.59751,0.49135,0.54272,0.70255,0.31852,0.56864,0.48032,0.52195,0.43378
71,14,2,10,340,2340,aged,2000,73,1,0.9211,0.51694,0.46151,0.52629,0.69701,0.34387,0.48282,0.55521,0.53129,0.40177
71,15,1,4,420,2360,aged,1940,67,1,0.9168,0.55330,0.53912,0.43051,0.64986,0.35775,0.46421,0.53091,0.52868,0.47686
71,16,1,5,420,2340,aged,1920,51,2,0.9225,0.56865,0.55145,0.51134,0.65867,0.29847,0.51081,0.48274,0.52848,0.44870
71,17,2,11,440,2420,aged,1980,77,1,0.9286,0.51895,0.50283,0.52747,0.72891,0.40690,0.49305,0.47289,0.43194,0.48054
71,18,1,6,520,600,takenOver,80,0,0,0.1224,0.48231,0.46874,0.47371,0.62331,0.23723,0.50253,0.47037,0.46024,0.50824
71,18,1,3,600,2480,aged,1880,89,1,0.9679,0.54115,0.51003,0.51236,0.65205,0.29677,0.48869,0.46952,0.47948,0.50646
71,19,1,2,600,2500,aged,1900,67,1,0.9328,0.58093,0.53548,0.48104,0.65611,0.31048,0.50526,0.49040,0.51294,0.52281
71,20,3,13,600,620,takenOver,20,0,0,0.0682,0.62772,0.52688,0.53990,0.70651,0.33582,0.54522,0.52568,0.56752,0.39520
71,20,1,1,620,2540,aged,1920,62,2,0.9323,0.55038,0.50195,0.49968,0.65131,0.29511,0.55157,0.49134,0.51378,0.48823
71,21,2,16,820,2700,aged,1880,71,1,0.9294,0.60467,0.57080,0.52662,0.65083,0.29735,0.50796,0.47949,0.53719,0.38492
71,22,1,5,880,2900,aged,2020,68,1,0.9188,0.49863,0.47192,0.51735,0.62980,0.24423,0.47984,0.51844,0.49497,0.50878
71,23,2,19,900,2780,aged,1880,80,1,0.9321,0.60296,0.50876,0.46354,0.65654,0.34735,0.52676,0.52501,0.51682,0.55753
71,24,1,6,1100,3060,aged,1960,68,0,0.9167,0.54018,0.50999,0.45769,0.65991,0.28115,0.49353,0.50301,0.49237,0.53675
71,26,2,15,1980,3900,aged,1920,28,1,0.9069,0.57400,0.51661,0.43742,0.69380,0.36804,0.47804,0.55015,0.53811,0.49494
71,25,2,20,1980,3940,aged,1960,46,3,0.8333,0.53619,0.50623,0.51766,0.63470,0.28456,0.53975,0.51392,0.54621,0.47616
71,27,3,14,2000,2020,takenOver,20,0,0,0.0662,0.54195,0.45600,0.48255,0.68816,0.30227,0.42552,0.51612,0.51846,0.41335
71,27,2,10,2020,3960,aged,1940,51,2,0.9445,0.54722,0.44156,0.49279,0.66148,0.34039,0.53055,0.59793,0.53893,0.45489
71,28,2,16,2020,3880,aged,1860,67,1,0.9493,0.61212,0.56433,0.48632,0.63319,0.29001,0.53041,0.50549,0.51800,0.38949
71,29,3,13,2020,3860,aged,1840,54,1,0.8214,0.62674,0.49028,0.52884,0.72591,0.33165,0.55597,0.46759,0.50493,0.47501
71,30,3,17,2160,4180,aged,2020,72,1,0.9243,0.48892,0.50337,0.48367,0.72875,0.44641,0.53884,0.42873,0.46092,0.48563
71,31,3,25,2240,4180,aged,1940,69,1,0.9276,0.55646,0.52664,0.53164,0.60194,0.28633,0.53172,0.53856,0.61041,0.51745
71,32,3,26,2300,4200,aged,1900,46,2,0.9098,0.58898,0.44649,0.40154,0.74573,0.38046,0.53792,0.58536,0.55338,0.53460
71,33,2,20,2400,2480,takenOver,80,0,0,0.0284,0.57303,0.48345,0.45989,0.61143,0.27300,0.57010,0.49771,0.51013,0.51641
71,34,3,27,2400,4380,aged,1980,65,2,0.9190,0.52565,0.43367,0.46484,0.58392,0.34904,0.52416,0.62346,0.51188,0.47201
71,35,3,21,2420,4320,aged,1900,49,2,0.9212,0.58935,0.54192,0.52552,0.68506,0.26423,0.51190,0.52905,0.55218,0.38237
71,36,2,18,2480,4400,aged,1920,85,1,0.9324,0.56657,0.49118,0.49338,0.64664,0.32633,0.54002,0.47834,0.48419,0.50321
71,33,4,29,2480,4240,aged,1760,43,2,0.8134,0.62768,0.49003,0.51197,0.72453,0.30399,0.57306,0.47876,0.52615,0.48258
71,37,4,32,2540,4420,aged,1880,71,0,0.8941,0.60128,0.43646,0.37285,0.75851,0.38361,0.56125,0.61089,0.55291,0.53860
71,38,4,31,2580,2620,takenOver,40,0,0,0.0884,0.55900,0.55705,0.53862,0.57342,0.33635,0.49835,0.53934,0.56829,0.56068
71,39,4,35,2600,4520,aged,1920,55,2,0.9100,0.57733,0.60024,0.55337,0.67145,0.32259,0.50808,0.53538,0.60206,0.34511
71,38,4,34,2620,4580,aged,1960,58,1,0.9484,0.50787,0.42981,0.48045,0.56400,0.35894,0.51621,0.59672,0.50514,0.48780
71,40,3,28,2620,2680,takenOver,60,0,0,0.1174,0.54470,0.56878,0.48442,0.62723,0.27193,0.50223,0.51522,0.47744,0.38077
71,40,3,23,2680,4480,aged,1800,48,2,0.9668,0.61384,0.47473,0.41995,0.61091,0.38698,0.47713,0.52838,0.46744,0.53648
71,41,3,25,2700,4680,aged,1980,71,1,0.9311,0.52761,0.49013,0.49909,0.61906,0.31858,0.54895,0.56707,0.58791,0.42002
71,42,4,30,2740,4740,aged,2000,65,2,0.9211,0.51508,0.46493,0.49925,0.74546,0.41127,0.50310,0.47382,0.48264,0.46577
71,43,4,40,2800,4660,aged,1860,77,1,0.9281,0.61695,0.47825,0.39691,0.59173,0.42541,0.46722,0.51149,0.49807,0.54017
71,44,2,22,2820,4840,aged,2020,34,2,0.9222,0.50263,0.45399,0.51556,0.62867,0.25525,0.44226,0.47392,0.42233,0.49361
71,45,5,39,2960,4840,aged,1880,87,0,0.9290,0.60222,0.60309,0.51934,0.65763,0.29857,0.53232,0.57611,0.63522,0.30830
71,46,5,33,3060,4920,aged,1860,82,0,0.9056,0.61119,0.49124,0.54718,0.68447,0.34054,0.59705,0.51566,0.50974,0.44420
71,47,4,32,3240,5120,aged,1880,67,2,0.9480,0.60725,0.45601,0.45055,0.72552,0.39013,0.56695,0.60796,0.59122,0.54126
71,48,3,27,3260,5300,aged,2040,71,0,0.9121,0.48811,0.43806,0.46367,0.67138,0.38078,0.54691,0.61456,0.52356,0.40655
71,49,3,25,3880,3940,takenOver,60,0,0,0.0923,0.49016,0.47778,0.48896,0.63913,0.32479,0.49913,0.50263,0.54057,0.48198
71,50,3,44,3920,3960,takenOver,40,0,0,0.0813,0.54228,0.51559,0.52451,0.65438,0.21742,0.45441,0.46371,0.39053,0.49479
71,49,5,33,3940,5720,aged,1780,44,2,0.9319,0.63402,0.40445,0.53799,0.71917,0.33203,0.57097,0.44830,0.52361,0.52719
71,51,4,35,3960,5880,aged,1920,28,3,0.9035,0.57485,0.53238,0.48710,0.73510,0.22347,0.55688,0.53870,0.53281,0.39905
71,50,4,40,3960,5760,aged,1800,65,1,0.9506,0.62754,0.41431,0.42023,0.58007,0.37668,0.44614,0.49455,0.47219,0.56562
71,52,4,41,4040,6040,aged,2000,45,2,0.8047,0.51713,0.47584,0.50408,0.60892,0.34054,0.55560,0.59467,0.58862,0.41586
71,53,5,42,4060,6020,aged,1960,49,2,0.9170,0.54333,0.44177,0.45485,0.75765,0.41243,0.43777,0.46621,0.48531,0.45974
71,54,5,51,4220,6220,aged,2000,55,2,0.9290,0.51193,0.54095,0.45123,0.78051,0.19018,0.56795,0.56771,0.54404,0.41690
71,55,4,34,4280,4300,takenOver,20,0,0,0.0533,0.47693,0.45093,0.42354,0.50578,0.29333,0.55496,0.65889,0.49223,0.44046
71,55,5,39,4300,4320,takenOver,20,0,0,0.1274,0.61909,0.59330,0.53688,0.75739,0.32942,0.52792,0.53642,0.63919,0.33308
71,56,5,38,4300,6300,aged,2000,59,2,0.9249,0.51112,0.42610,0.46414,0.58250,0.37915,0.52985,0.60969,0.49738,0.47498
71,55,6,49,4320,6120,aged,1800,25,3,0.8282,0.62226,0.41520,0.51234,0.68282,0.33192,0.57770,0.46883,0.48608,0.50991
71,57,3,36,4360,6260,aged,1900,66,1,0.9130,0.58029,0.51218,0.45887,0.65891,0.33630,0.54183,0.49403,0.55304,0.49671
71,58,3,44,4360,4380,takenOver,20,0,0,0.0575,0.51245,0.45580,0.49454,0.61999,0.20668,0.49610,0.50112,0.43034,0.49042
71,58,5,52,4380,6380,aged,2000,49,3,0.9321,0.48924,0.49511,0.50084,0.59078,0.34180,0.60961,0.60235,0.53783,0.42649
71,59,6,53,4400,6360,aged,1960,70,1,0.9357,0.53885,0.49802,0.49030,0.78403,0.37023,0.42234,0.45944,0.50169,0.44906
71,62,5,43,4520,4560,takenOver,40,0,0,0.0847,0.58349,0.47748,0.36230,0.56355,0.43308,0.48012,0.50671,0.53548,0.60862
71,60,6,56,4520,4560,takenOver,40,0,0,0.0685,0.53787,0.36913,0.45934,0.53987,0.37777,0.52458,0.65813,0.46179,0.51284
71,61,5,47,4520,6440,aged,1920,81,1,0.9042,0.57082,0.51534,0.46567,0.77172,0.39417,0.55703,0.60344,0.56987,0.46886
71,62,5,50,4560,6340,aged,1780,65,1,0.9597,0.64736,0.40730,0.39600,0.55410,0.36217,0.43071,0.49501,0.42975,0.56179
71,60,4,57,4560,6420,aged,1860,80,1,0.9524,0.59251,0.51686,0.45715,0.69639,0.34591,0.58330,0.47214,0.57179,0.48899
71,63,5,42,4620,6580,aged,1960,69,2,0.9206,0.53826,0.47874,0.45117,0.72896,0.43912,0.46204,0.50477,0.48322,0.44158
71,64,5,51,4620,4660,takenOver,40,0,0,0.0867,0.52871,0.57215,0.47832,0.71079,0.20968,0.60222,0.53507,0.53974,0.38134
71,64,7,55,4660,6440,aged,1780,44,2,0.9470,0.64721,0.45018,0.52387,0.70048,0.37138,0.58331,0.43167,0.47716,0.49848
71,65,6,62,4740,6580,aged,1840,83,0,0.9298,0.63005,0.39582,0.35227,0.56053,0.34596,0.43001,0.48781,0.45036,0.56416
71,66,7,59,4760,6740,aged,1980,67,2,0.9203,0.53295,0.47788,0.54030,0.85845,0.38217,0.41132,0.46953,0.55450,0.40133
71,67,8,64,4860,4920,takenOver,60,0,0,0.0900,0.62769,0.43031,0.51952,0.71414,0.39003,0.56530,0.38575,0.49573,0.45842
71,68,5,52,4900,6840,aged,1940,49,2,0.9108,0.55459,0.46048,0.48690,0.66715,0.31219,0.53324,0.57920,0.59667,0.39332
71,67,6,49,4920,6740,aged,1820,65,1,0.9480,0.60544,0.40757,0.49655,0.66729,0.36696,0.59856,0.43037,0.56001,0.50414
71,69,6,58,5060,5100,takenOver,40,0,0,0.0827,0.45212,0.48302,0.49722,0.61364,0.34048,0.61630,0.58275,0.49546,0.40822
71,70,7,55,5060,6920,aged,1860,43,2,0.8987,0.61001,0.40363,0.49695,0.67030,0.29852,0.57542,0.47884,0.52164,0.49146
71,69,5,47,5100,6980,aged,1880,68,1,0.9514,0.57302,0.47464,0.43670,0.68075,0.38906,0.57901,0.56123,0.58232,0.59281
71,71,6,54,5180,5260,takenOver,80,0,0,0.1208,0.50745,0.55274,0.43737,0.83127,0.19488,0.52441,0.57793,0.56033,0.41769
71,71,5,51,5260,7040,aged,1780,46,1,0.9585,0.61809,0.56301,0.50194,0.72451,0.20361,0.56179,0.50126,0.55062,0.46831
71,72,6,53,5380,7320,aged,1940,86,0,0.9139,0.55457,0.37232,0.45895,0.72382,0.41759,0.42453,0.43386,0.50539,0.41560
71,73,7,55,5780,5800,takenOver,20,0,0,0.0462,0.62374,0.41990,0.59570,0.71851,0.32167,0.56579,0.46109,0.45066,0.55531
71,73,8,70,5800,5820,takenOver,20,0,0,0.1212,0.58604,0.35110,0.44219,0.66890,0.29812,0.55835,0.48290,0.50195,0.48181
71,73,8,64,5820,7640,aged,1820,27,3,0.9297,0.61770,0.46413,0.50361,0.71616,0.45126,0.61986,0.46804,0.44622,0.51672
71,74,6,58,5840,5920,takenOver,80,0,0,0.1062,0.50817,0.52358,0.54986,0.57091,0.34727,0.59604,0.55883,0.54166,0.40462
71,75,6,54,5900,7880,aged,1980,70,1,0.9114,0.51992,0.57148,0.45368,0.78704,0.19447,0.56292,0.57689,0.53993,0.43964
71,74,6,68,5920,7780,aged,1860,69,1,0.9463,0.55016,0.46299,0.51137,0.72410,0.31264,0.58049,0.56935,0.56241,0.39955
71,76,6,56,6060,6180,takenOver,120,0,0,0.0065,0.48789,0.45292,0.43378,0.57913,0.36615,0.54474,0.58558,0.48476,0.47243
71,77,7,67,6140,6160,takenOver,20,0,0,0.0370,0.60209,0.39634,0.50950,0.63310,0.31248,0.58354,0.47934,0.56496,0.50211
71,77,9,73,6160,6240,takenOver,80,0,0,0.0921,0.61989,0.50272,0.51007,0.74902,0.46616,0.63391,0.46276,0.44184,0.50762
71,76,6,63,6180,6300,takenOver,120,0,0,0.0180,0.51960,0.48137,0.45862,0.74619,0.41912,0.51547,0.50687,0.47936,0.41879
71,78,8,66,6220,8160,aged,1940,67,1,0.9184,0.55684,0.51405,0.53547,0.89370,0.39056,0.40260,0.48933,0.53841,0.41257
71,77,8,70,6240,8060,aged,1820,61,1,0.8233,0.56645,0.38280,0.48218,0.69176,0.33078,0.56289,0.45869,0.50459,0.49498
71,79,5,60,6280,8180,aged,1900,47,2,0.9080,0.58761,0.51523,0.43925,0.70962,0.33828,0.52874,0.48271,0.59440,0.39778
71,76,6,58,6300,6700,takenOver,400,0,0,0.0133,0.49744,0.44079,0.47065,0.60126,0.35866,0.62655,0.62941,0.53499,0.40020
71,80,6,68,6340,8260,aged,1920,68,1,0.9274,0.56617,0.50691,0.45370,0.61601,0.29921,0.54235,0.53995,0.62988,0.35888
71,81,7,74,6360,6380,takenOver,20,0,0,0.0656,0.49381,0.45668,0.47014,0.78298,0.35289,0.55752,0.54375,0.57785,0.41008
71,81,6,69,6380,8260,aged,1880,68,1,0.9456,0.58627,0.44580,0.42323,0.71875,0.38159,0.58699,0.56586,0.58684,0.56880
71,82,6,61,6380,8240,aged,1860,27,3,0.9081,0.61483,0.45891,0.42750,0.76527,0.37466,0.56128,0.66167,0.59267,0.45876
71,83,6,79,6500,6580,takenOver,80,0,0,0.1113,0.57769,0.51638,0.46102,0.73014,0.33500,0.55162,0.47991,0.61402,0.35707
71,84,7,80,6520,8440,aged,1920,76,1,0.9239,0.56369,0.43386,0.46393,0.65132,0.28113,0.53204,0.51140,0.63002,0.35310
71,85,6,71,6580,8440,aged,1860,46,2,0.9233,0.61989,0.54106,0.52543,0.71917,0.22558,0.54089,0.51279,0.53729,0.46573
71,83,6,63,6580,8500,aged,1920,44,3,0.9558,0.50486,0.46620,0.36989,0.71457,0.43497,0.43711,0.48920,0.42691,0.42495
71,86,7,81,6640,8620,aged,1980,73,1,0.9242,0.53229,0.44192,0.43403,0.69038,0.37900,0.57885,0.56699,0.56612,0.54885
71,87,7,82,6660,8600,aged,1940,49,2,0.8914,0.55285,0.46733,0.34952,0.78059,0.37007,0.57083,0.63681,0.62840,0.41137
71,88,8,66,6680,6720,takenOver,40,0,0,0.0821,0.58328,0.49446,0.59978,0.89414,0.41014,0.34964,0.45666,0.58451,0.39023
71,76,9,73,6700,7860,aged,1160,28,1,0.8390,0.65785,0.43583,0.50364,0.66923,0.45696,0.61783,0.42447,0.46752,0.47366
71,88,7,83,6720,8680,aged,1960,89,1,0.9493,0.51445,0.43268,0.37030,0.70940,0.45028,0.45714,0.45367,0.43398,0.44479
71,89,7,75,6760,8740,aged,1980,69,1,0.9104,0.52562,0.54530,0.48142,0.79290,0.15950,0.57000,0.58733,0.53808,0.47072
71,90,9,78,6940,7020,takenOver,80,0,0,0.1201,0.50145,0.50070,0.55753,0.86106,0.40856,0.41834,0.51388,0.59045,0.42790
71,91,9,77,6960,7060,takenOver,100,0,0,0.1122,0.54673,0.41717,0.51988,0.70284,0.38006,0.60215,0.43917,0.54921,0.46174
71,92,7,85,7000,7020,takenOver,20,0,0,0.0740,0.64817,0.57556,0.53809,0.71530,0.20628,0.56668,0.58736,0.53496,0.49792
71,90,6,79,7020,8840,aged,1820,67,1,0.9629,0.59181,0.47837,0.39719,0.74038,0.33682,0.52640,0.46980,0.63581,0.37976
71,92,10,76,7020,8820,aged,1800,48,2,0.9475,0.64130,0.45419,0.52848,0.69896,0.45154,0.65203,0.42484,0.51808,0.47781
71,91,8,87,7060,8840,aged,1780,45,2,0.9535,0.60269,0.51033,0.36467,0.79880,0.35237,0.53968,0.65342,0.62011,0.40588
71,93,7,82,7060,8920,aged,1860,63,1,0.9085,0.62040,0.48666,0.41529,0.73317,0.30291,0.55386,0.66282,0.61885,0.46700
71,94,9,73,7200,9000,aged,1800,41,2,0.9019,0.65935,0.45016,0.47772,0.74875,0.48637,0.66196,0.51555,0.43219,0.53547
71,95,11,92,7320,9080,aged,1760,48,1,0.9238,0.69300,0.44762,0.53094,0.68719,0.45272,0.65971,0.41715,0.50928,0.40696
71,96,7,83,7360,9380,aged,2020,89,0,0.9116,0.50218,0.42994,0.37700,0.69631,0.47551,0.45303,0.46451,0.41155,0.35918
71,97,10,94,7660,9440,aged,1780,41,2,0.8957,0.67373,0.45599,0.49085,0.73510,0.48604,0.68951,0.57193,0.42401,0.56162
71,98,7,85,7860,9780,aged,1920,68,1,0.9164,0.57466,0.61258,0.53873,0.76977,0.28165,0.54987,0.51323,0.49500,0.47636
71,99,7,82,7900,7960,takenOver,60,0,0,0.0819,0.58022,0.43009,0.38917,0.76188,0.40576,0.53638,0.60551,0.61160,0.40951
71,99,8,89,7960,9940,aged,1980,71,1,0.9200,0.48370,0.55591,0.46166,0.78498,0.16648,0.51400,0.54199,0.54724,0.49327
71,100,9,91,7980,9840,aged,1860,51,1,0.9237,0.61913,0.43532,0.39546,0.78192,0.32383,0.53725,0.63367,0.59100,0.38944
71,101,10,94,8100,8160,takenOver,60,0,0,0.0306,0.62839,0.44926,0.49086,0.78165,0.51190,0.66350,0.53089,0.44649,0.56127
71,101,11,97,8160,9920,aged,1760,33,3,0.7769,0.64352,0.49789,0.46232,0.76811,0.49494,0.72402,0.52730,0.43432,0.55182
71,102,8,84,8220,8280,takenOver,60,0,0,0.0958,0.55920,0.49868,0.40532,0.63203,0.34490,0.52170,0.49943,0.62984,0.36863
71,103,8,93,8260,8300,takenOver,40,0,0,0.0812,0.59124,0.47156,0.42432,0.75826,0.35728,0.57981,0.65625,0.59974,0.46323
71,102,7,90,8280,10140,aged,1860,68,1,0.9403,0.57448,0.53545,0.38516,0.72710,0.30980,0.53730,0.48910,0.62649,0.40216
71,103,8,87,8300,10180,aged,1880,67,1,0.9381,0.57472,0.42249,0.34257,0.77950,0.43211,0.51965,0.64234,0.59296,0.38389
71,104,8,86,8300,10240,aged,1940,88,0,0.9265,0.55605,0.44731,0.44021,0.66967,0.35788,0.58805,0.59798,0.56355,0.53929
71,105,7,83,8340,10320,aged,1980,50,2,0.9127,0.52645,0.49756,0.40142,0.70120,0.43573,0.39352,0.48639,0.34942,0.44797
71,106,8,102,8460,10420,aged,1960,65,2,0.9235,0.54704,0.52581,0.39553,0.72591,0.39033,0.58523,0.49344,0.63550,0.38486
