terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
terrain,contest-off,160,16178645757425420882,0.83333,48,0,0,240,14,0.4,0.40403,0.00403,0.44,0.51521,0.07521,0.48,0.56482,0.08482,0.52,0.57591,0.05591,0.56,0.64716,0.08716,0.6,0.68874,0.08874,0.56667,0.60757,0.0409,0.53333,0.53561,0.00227,0.5,0.38241,-0.11759,0.46667,0.31391,-0.15276,0.43333,0.44873,0.0154
terrain,contest-off,161,6931954524080271286,0.875,48,0,0,223,13,0.4,0.43624,0.03624,0.44,0.41914,-0.02086,0.48,0.48468,0.00468,0.52,0.61376,0.09376,0.56,0.56639,0.00639,0.6,0.61978,0.01978,0.56667,0.7227,0.15603,0.53333,0.57012,0.03678,0.5,0.477,-0.023,0.46667,0.30654,-0.16012,0.43333,0.32863,-0.10471
terrain,contest-on,42,17688566442419396482,0.91667,48,0,0,195,14,0.4,0.39037,-0.00963,0.44,0.40204,-0.03796,0.48,0.53826,0.05826,0.52,0.59344,0.07344,0.56,0.49837,-0.06163,0.6,0.68288,0.08288,0.56667,0.65127,0.0846,0.53333,0.64556,0.11223,0.5,0.63058,0.13058,0.46667,0.30167,-0.16499,0.43333,0.39082,-0.04252
terrain,contest-on,43,2712948344923627144,0.75,46,0,0,204,12,0.4,0.35107,-0.04893,0.44,0.53576,0.09576,0.48,0.48268,0.00268,0.52,0.56223,0.04223,0.56,0.59515,0.03515,0.6,0.65178,0.05178,0.56667,0.52723,-0.03943,0.53333,0.58408,0.05075,0.5,0.5374,0.0374,0.46667,0.45905,-0.00762,0.43333,0.3823,-0.05103
terrain,contest-on,44,10238895147164771049,0.79167,48,0,0,194,16,0.4,0.40662,0.00662,0.44,0.45886,0.01886,0.48,0.39974,-0.08026,0.52,0.44082,-0.07918,0.56,0.54715,-0.01285,0.6,0.58848,-0.01152,0.56667,0.60546,0.0388,0.53333,0.57896,0.04562,0.5,0.61166,0.11166,0.46667,0.51825,0.05159,0.43333,0.29993,-0.1334
terrain,contest-on,45,3431957325729885412,0.95833,33,0,0,209,14,0.4,0.36764,-0.03236,0.44,0.36143,-0.07857,0.48,0.5017,0.0217,0.52,0.48009,-0.03991,0.56,0.59004,0.03004,0.6,0.6369,0.0369,0.56667,0.65561,0.08894,0.53333,0.56856,0.03522,0.5,0.61404,0.11404,0.46667,0.40489,-0.06178,0.43333,0.37685,-0.05649
terrain,contest-on,46,9188910469385254165,0.95833,48,0,0,216,15,0.4,0.46497,0.06497,0.44,0.59563,0.15563,0.48,0.57278,0.09278,0.52,0.62968,0.10968,0.56,0.62278,0.06278,0.6,0.82336,0.22336,0.56667,0.23729,-0.32938,0.53333,0.39746,-0.13588,0.5,0.329,-0.171,0.46667,0.37247,-0.09419,0.43333,0.55156,0.11822
terrain,contest-on,47,3749570671899200128,0.95833,48,0,0,191,13,0.4,0.34864,-0.05136,0.44,0.44833,0.00833,0.48,0.41614,-0.06386,0.52,0.46791,-0.05209,0.56,0.49156,-0.06844,0.6,0.57936,-0.02064,0.56667,0.56842,0.00176,0.53333,0.62368,0.09034,0.5,0.72187,0.22187,0.46667,0.54931,0.08264,0.43333,0.37865,-0.05468
terrain,contest-on,48,15441017520756154544,1,48,0,0,222,16,0.4,0.45878,0.05878,0.44,0.67098,0.23098,0.48,0.55036,0.07036,0.52,0.63847,0.11847,0.56,0.69706,0.13706,0.6,0.8731,0.2731,0.56667,0.10744,-0.45923,0.53333,0.36319,-0.17015,0.5,0.4386,-0.0614,0.46667,0.39201,-0.07466,0.43333,0.40902,-0.02432
terrain,contest-on,49,11573273948451149845,0.95833,48,0,0,234,16,0.4,0.4489,0.0489,0.44,0.48449,0.04449,0.48,0.56614,0.08614,0.52,0.5553,0.0353,0.56,0.62161,0.06161,0.6,0.77021,0.17021,0.56667,0.54009,-0.02658,0.53333,0.49373,-0.0396,0.5,0.35044,-0.14956,0.46667,0.48789,0.02122,0.43333,0.38383,-0.04951
terrain,contest-on,50,4519617588664026006,0.91667,40,0,0,196,14,0.4,0.47323,0.07323,0.44,0.54246,0.10246,0.48,0.58108,0.10108,0.52,0.61254,0.09254,0.56,0.54439,-0.01561,0.6,0.6403,0.0403,0.56667,0.54401,-0.02266,0.53333,0.61487,0.08154,0.5,0.37425,-0.12575,0.46667,0.46091,-0.00576,0.43333,0.46371,0.03038
terrain,contest-on,51,552053517153346183,0.875,48,0,0,205,15,0.4,0.38186,-0.01814,0.44,0.42463,-0.01537,0.48,0.53174,0.05174,0.52,0.54734,0.02734,0.56,0.55671,-0.00329,0.6,0.71975,0.11975,0.56667,0.62635,0.05969,0.53333,0.52348,-0.00986,0.5,0.57398,0.07398,0.46667,0.27409,-0.19258,0.43333,0.38856,-0.04477
terrain,contest-on,52,17328937262190291122,0.875,48,0,0,213,12,0.4,0.45339,0.05339,0.44,0.45628,0.01628,0.48,0.54167,0.06167,0.52,0.48314,-0.03686,0.56,0.63824,0.07824,0.6,0.6479,0.0479,0.56667,0.65991,0.09324,0.53333,0.45033,-0.083,0.5,0.35341,-0.14659,0.46667,0.41721,-0.04946,0.43333,0.38382,-0.04951
terrain,contest-on,53,14548326243740569555,0.95833,48,0,0,216,14,0.4,0.53171,0.13171,0.44,0.41821,-0.02179,0.48,0.37322,-0.10678,0.52,0.46677,-0.05323,0.56,0.52636,-0.03364,0.6,0.69751,0.09751,0.56667,0.58116,0.01449,0.53333,0.61054,0.0772,0.5,0.63834,0.13834,0.46667,0.60491,0.13825,0.43333,0.33081,-0.10253
terrain,contest-on,54,13038980090878447315,0.95833,46,0,0,218,15,0.4,0.49907,0.09907,0.44,0.51119,0.07119,0.48,0.59739,0.11739,0.52,0.54821,0.02821,0.56,0.56159,0.00159,0.6,0.64683,0.04683,0.56667,0.59575,0.02908,0.53333,0.58862,0.05529,0.5,0.4253,-0.0747,0.46667,0.37421,-0.09246,0.43333,0.42357,-0.00977
terrain,contest-on,55,17775041024260197469,1,0,1,0,188,13,0.4,0.38759,-0.01241,0.44,0.48856,0.04856,0.48,0.49997,0.01997,0.52,0.59213,0.07213,0.56,0.48874,-0.07126,0.6,0.70333,0.10333,0.56667,0.5149,-0.05177,0.53333,0.58335,0.05001,0.5,0.6912,0.1912,0.46667,0.50298,0.03632,0.43333,0.3643,-0.06903
terrain,contest-on,56,4975562601370938936,0.95833,48,0,0,213,17,0.4,0.49815,0.09815,0.44,0.50939,0.06939,0.48,0.51109,0.03109,0.52,0.62075,0.10075,0.56,0.6385,0.0785,0.6,0.71486,0.11486,0.56667,0.56125,-0.00542,0.53333,0.31017,-0.22317,0.5,0.37233,-0.12767,0.46667,0.47942,0.01275,0.43333,0.50658,0.07325
terrain,contest-on,57,5641703592373214644,1,0,1,0,209,16,0.4,0.45981,0.05981,0.44,0.61904,0.17904,0.48,0.57517,0.09517,0.52,0.56924,0.04924,0.56,0.48584,-0.07416,0.6,0.77088,0.17088,0.56667,0.293,-0.27367,0.53333,0.44458,-0.08875,0.5,0.4953,-0.0047,0.46667,0.45382,-0.01284,0.43333,0.42971,-0.00363
terrain,contest-on,58,8519009276560051087,0.91667,48,0,0,222,13,0.4,0.49925,0.09925,0.44,0.38817,-0.05183,0.48,0.45608,-0.02392,0.52,0.64055,0.12055,0.56,0.63959,0.07959,0.6,0.66483,0.06483,0.56667,0.64346,0.0768,0.53333,0.5654,0.03206,0.5,0.44299,-0.05701,0.46667,0.40356,-0.06311,0.43333,0.40701,-0.02632
terrain,contest-on,59,13662387057836118282,1,48,0,0,199,15,0.4,0.47021,0.07021,0.44,0.62744,0.18744,0.48,0.49594,0.01594,0.52,0.55216,0.03216,0.56,0.60188,0.04188,0.6,0.69683,0.09683,0.56667,0.46669,-0.09998,0.53333,0.49655,-0.03679,0.5,0.5536,0.0536,0.46667,0.43501,-0.03166,0.43333,0.497,0.06367
terrain,contest-on,60,840465367208245921,0.95833,48,0,0,203,16,0.4,0.52745,0.12745,0.44,0.56097,0.12097,0.48,0.57183,0.09183,0.52,0.67122,0.15122,0.56,0.58593,0.02593,0.6,0.68978,0.08978,0.56667,0.40603,-0.16064,0.53333,0.49869,-0.03464,0.5,0.26529,-0.23471,0.46667,0.46248,-0.00418,0.43333,0.32984,-0.10349
terrain,contest-on,61,7356957281009646703,0.91667,48,0,0,210,14,0.4,0.41786,0.01786,0.44,0.56802,0.12802,0.48,0.47166,-0.00834,0.52,0.50489,-0.01511,0.56,0.59106,0.03106,0.6,0.6709,0.0709,0.56667,0.48625,-0.08042,0.53333,0.52197,-0.01136,0.5,0.51049,0.01049,0.46667,0.46143,-0.00524,0.43333,0.37723,-0.0561
terrain,contest-on,62,1375739289490901352,0.83333,48,0,0,218,13,0.4,0.52997,0.12997,0.44,0.51023,0.07023,0.48,0.61045,0.13045,0.52,0.52132,0.00132,0.56,0.58428,0.02427,0.6,0.62387,0.02387,0.56667,0.55036,-0.01631,0.53333,0.45021,-0.08312,0.5,0.40026,-0.09974,0.46667,0.40612,-0.06054,0.43333,0.48742,0.05409
terrain,contest-on,63,2249239541617308031,1,48,0,0,228,15,0.4,0.49063,0.09063,0.44,0.41155,-0.02845,0.48,0.54788,0.06788,0.52,0.59523,0.07523,0.56,0.64499,0.08499,0.6,0.74634,0.14634,0.56667,0.65877,0.09211,0.53333,0.71716,0.18382,0.5,0.37304,-0.12696,0.46667,0.384,-0.08267,0.43333,0.24255,-0.19079
terrain,contest-on,64,4407469360553200096,0.95833,48,0,0,213,15,0.4,0.50149,0.10149,0.44,0.5318,0.0918,0.48,0.46754,-0.01246,0.52,0.58081,0.06081,0.56,0.64534,0.08534,0.6,0.72387,0.12387,0.56667,0.49416,-0.0725,0.53333,0.51416,-0.01918,0.5,0.249,-0.251,0.46667,0.38849,-0.07817,0.43333,0.40621,-0.02712
terrain,contest-on,65,11658855607915733324,0.91667,47,0,0,234,15,0.4,0.46668,0.06668,0.44,0.45824,0.01824,0.48,0.37665,-0.10335,0.52,0.56002,0.04002,0.56,0.60131,0.04131,0.6,0.78097,0.18097,0.56667,0.70903,0.14236,0.53333,0.6336,0.10027,0.5,0.42235,-0.07765,0.46667,0.24913,-0.21754,0.43333,0.37122,-0.06212
terrain,contest-on,66,6244833315203835234,1,48,0,0,212,13,0.4,0.38239,-0.01761,0.44,0.49184,0.05184,0.48,0.53057,0.05057,0.52,0.5685,0.0485,0.56,0.63983,0.07983,0.6,0.76499,0.16499,0.56667,0.73617,0.1695,0.53333,0.33747,-0.19587,0.5,0.37056,-0.12944,0.46667,0.39338,-0.07329,0.43333,0.42109,-0.01224
terrain,contest-on,67,222927169499455978,0.95833,47,0,0,216,16,0.4,0.54044,0.14044,0.44,0.59133,0.15133,0.48,0.63282,0.15282,0.52,0.68113,0.16113,0.56,0.60462,0.04462,0.6,0.71751,0.11751,0.56667,0.29628,-0.27039,0.53333,0.40284,-0.1305,0.5,0.39511,-0.10489,0.46667,0.4181,-0.04857,0.43333,0.39343,-0.0399
terrain,contest-on,68,8219187192342929941,1,0,1,0,212,16,0.4,0.48465,0.08465,0.44,0.47492,0.03492,0.48,0.54935,0.06935,0.52,0.59501,0.07501,0.56,0.6992,0.1392,0.6,0.73905,0.13905,0.56667,0.6051,0.03843,0.53333,0.3183,-0.21503,0.5,0.3626,-0.1374,0.46667,0.39634,-0.07033,0.43333,0.46525,0.03191
terrain,contest-on,69,8956804802782214858,0.91667,48,0,0,220,15,0.4,0.43828,0.03828,0.44,0.54895,0.10895,0.48,0.74616,0.26616,0.52,0.67607,0.15607,0.56,0.51502,-0.04498,0.6,0.75836,0.15836,0.56667,0.23287,-0.33379,0.53333,0.34751,-0.18583,0.5,0.54265,0.04265,0.46667,0.34431,-0.12236,0.43333,0.52543,0.0921
terrain,contest-on,70,16142348810170533347,1,48,0,0,223,14,0.4,0.45076,0.05076,0.44,0.44961,0.00961,0.48,0.47603,-0.00397,0.52,0.54231,0.02231,0.56,0.67363,0.11363,0.6,0.71913,0.11913,0.56667,0.36468,-0.20199,0.53333,0.35621,-0.17713,0.5,0.36073,-0.13927,0.46667,0.35149,-0.11518,0.43333,0.46994,0.03661
terrain,contest-on,71,6840504561832736575,1,48,0,0,205,13,0.4,0.43815,0.03815,0.44,0.48622,0.04622,0.48,0.52835,0.04835,0.52,0.47322,-0.04678,0.56,0.55071,-0.00929,0.6,0.67248,0.07248,0.56667,0.75086,0.1842,0.53333,0.64788,0.11455,0.5,0.24638,-0.25362,0.46667,0.38417,-0.08249,0.43333,0.3736,-0.05973
terrain,contest-on,72,9712873566126107380,0.91667,48,0,0,207,14,0.4,0.48583,0.08583,0.44,0.50908,0.06908,0.48,0.41834,-0.06166,0.52,0.60058,0.08058,0.56,0.5725,0.0125,0.6,0.67175,0.07175,0.56667,0.46121,-0.10546,0.53333,0.65317,0.11984,0.5,0.532,0.032,0.46667,0.4047,-0.06196,0.43333,0.42249,-0.01084
terrain,contest-on,73,5016292018283236576,0.91667,48,0,0,219,14,0.4,0.47209,0.07209,0.44,0.45016,0.01016,0.48,0.57562,0.09562,0.52,0.57826,0.05826,0.56,0.58946,0.02946,0.6,0.73792,0.13792,0.56667,0.48657,-0.0801,0.53333,0.41979,-0.11355,0.5,0.48206,-0.01794,0.46667,0.42388,-0.04278,0.43333,0.37065,-0.06268
terrain,contest-on,74,2685525783074522917,0.95833,48,0,0,228,14,0.4,0.52344,0.12344,0.44,0.49783,0.05783,0.48,0.42437,-0.05563,0.52,0.4827,-0.0373,0.56,0.65357,0.09357,0.6,0.77559,0.17559,0.56667,0.33903,-0.22764,0.53333,0.34494,-0.18839,0.5,0.34169,-0.15831,0.46667,0.47502,0.00835,0.43333,0.50768,0.07435
terrain,contest-on,75,6604384452447289464,0.91667,0,1,0,211,15,0.4,0.49484,0.09484,0.44,0.52645,0.08645,0.48,0.52196,0.04196,0.52,0.5701,0.0501,0.56,0.5759,0.0159,0.6,0.61682,0.01682,0.56667,0.43682,-0.12985,0.53333,0.56708,0.03374,0.5,0.41049,-0.08951,0.46667,0.31024,-0.15642,0.43333,0.4392,0.00587
terrain,contest-on,76,11412522960955481780,0.83333,48,0,0,209,14,0.4,0.37333,-0.02667,0.44,0.5968,0.1568,0.48,0.47999,-0.00002,0.52,0.41914,-0.10086,0.56,0.56417,0.00417,0.6,0.65689,0.05689,0.56667,0.54881,-0.01786,0.53333,0.69586,0.16253,0.5,0.47679,-0.02321,0.46667,0.34127,-0.1254,0.43333,0.39297,-0.04037
terrain,contest-on,77,15358252900545212107,0.95833,16,0,0,222,15,0.4,0.45206,0.05206,0.44,0.47374,0.03374,0.48,0.35072,-0.12928,0.52,0.44734,-0.07266,0.56,0.49872,-0.06128,0.6,0.66274,0.06274,0.56667,0.61634,0.04967,0.53333,0.63215,0.09882,0.5,0.60329,0.10329,0.46667,0.39728,-0.06938,0.43333,0.31805,-0.11529
terrain,contest-on,78,10838377239867284883,0.91667,48,0,0,195,17,0.4,0.54769,0.14769,0.44,0.44836,0.00836,0.48,0.57001,0.09001,0.52,0.53968,0.01968,0.56,0.64956,0.08956,0.6,0.52608,-0.07392,0.56667,0.56203,-0.00463,0.53333,0.45256,-0.08077,0.5,0.4441,-0.0559,0.46667,0.5358,0.06914,0.43333,0.44024,0.00691
terrain,contest-on,79,3171967089189492985,0.91667,47,0,0,230,17,0.4,0.60412,0.20412,0.44,0.58411,0.14411,0.48,0.59915,0.11915,0.52,0.61868,0.09868,0.56,0.6479,0.0879,0.6,0.79078,0.19078,0.56667,0.20419,-0.36248,0.53333,0.30251,-0.23082,0.5,0.46628,-0.03372,0.46667,0.42129,-0.04538,0.43333,0.48102,0.04768
terrain,contest-on,80,13058702653911797493,0.91667,48,0,0,209,14,0.4,0.50252,0.10252,0.44,0.6411,0.2011,0.48,0.56985,0.08985,0.52,0.61792,0.09792,0.56,0.61279,0.05279,0.6,0.74138,0.14138,0.56667,0.74885,0.18218,0.53333,0.2577,-0.27563,0.5,0.36653,-0.13347,0.46667,0.43322,-0.03344,0.43333,0.49437,0.06104
terrain,contest-on,81,14404388232446713577,0.91667,48,0,0,204,15,0.4,0.47509,0.07509,0.44,0.61524,0.17524,0.48,0.50047,0.02047,0.52,0.4556,-0.0644,0.56,0.63151,0.07151,0.6,0.69151,0.09151,0.56667,0.33301,-0.23366,0.53333,0.22871,-0.30463,0.5,0.3857,-0.1143,0.46667,0.41608,-0.05058,0.43333,0.43256,-0.00077
terrain,contest-on,82,14113731209788449499,0.83333,33,0,0,218,15,0.4,0.5864,0.1864,0.44,0.52211,0.08211,0.48,0.58067,0.10067,0.52,0.48522,-0.03478,0.56,0.6346,0.0746,0.6,0.66682,0.06682,0.56667,0.64559,0.07892,0.53333,0.53314,-0.00019,0.5,0.33347,-0.16653,0.46667,0.34829,-0.11837,0.43333,0.3648,-0.06854
terrain,contest-on,83,4973611933681399345,0.875,48,0,0,218,16,0.4,0.37615,-0.02385,0.44,0.40735,-0.03265,0.48,0.57584,0.09584,0.52,0.59186,0.07186,0.56,0.4606,-0.0994,0.6,0.71237,0.11237,0.56667,0.67624,0.10957,0.53333,0.47833,-0.055,0.5,0.52574,0.02574,0.46667,0.51942,0.05275,0.43333,0.54689,0.11355
terrain,contest-on,84,6979734225889316053,1,48,0,0,233,13,0.4,0.34415,-0.05585,0.44,0.42809,-0.01191,0.48,0.46261,-0.01739,0.52,0.48647,-0.03353,0.56,0.48196,-0.07804,0.6,0.74457,0.14457,0.56667,0.6323,0.06563,0.53333,0.76164,0.22831,0.5,0.60602,0.10602,0.46667,0.24493,-0.22174,0.43333,0.45882,0.02549
terrain,contest-on,85,11920616438757749504,0.875,37,0,0,199,14,0.4,0.48338,0.08338,0.44,0.57251,0.13251,0.48,0.58859,0.10859,0.52,0.52258,0.00258,0.56,0.60919,0.04919,0.6,0.77247,0.17247,0.56667,0.29353,-0.27314,0.53333,0.49011,-0.04323,0.5,0.47057,-0.02943,0.46667,0.42134,-0.04533,0.43333,0.4225,-0.01084
terrain,contest-on,86,9423386665520199670,1,48,0,0,213,14,0.4,0.50811,0.10811,0.44,0.45387,0.01387,0.48,0.38868,-0.09132,0.52,0.50118,-0.01882,0.56,0.68577,0.12577,0.6,0.66329,0.06329,0.56667,0.72454,0.15787,0.53333,0.45687,-0.07646,0.5,0.38861,-0.11139,0.46667,0.41993,-0.04673,0.43333,0.45735,0.02402
terrain,contest-on,87,13548746432627250436,1,47,0,0,211,15,0.4,0.48219,0.08219,0.44,0.50883,0.06883,0.48,0.3344,-0.1456,0.52,0.46057,-0.05943,0.56,0.59782,0.03782,0.6,0.73212,0.13212,0.56667,0.66448,0.09782,0.53333,0.73047,0.19714,0.5,0.83044,0.33044,0.46667,0.35182,-0.11485,0.43333,0.29356,-0.13977
terrain,contest-on,88,5206857206391331773,1,48,0,0,217,16,0.4,0.55697,0.15697,0.44,0.47809,0.03809,0.48,0.46075,-0.01925,0.52,0.64238,0.12238,0.56,0.71109,0.15109,0.6,0.81397,0.21397,0.56667,0.31618,-0.25048,0.53333,0.43288,-0.10045,0.5,0.53719,0.03719,0.46667,0.39846,-0.0682,0.43333,0.31728,-0.11605
terrain,contest-on,89,3786302074061187977,0.875,48,0,0,210,14,0.4,0.54944,0.14944,0.44,0.57777,0.13777,0.48,0.56522,0.08522,0.52,0.56828,0.04828,0.56,0.54627,-0.01373,0.6,0.70373,0.10373,0.56667,0.50534,-0.06132,0.53333,0.27738,-0.25595,0.5,0.37238,-0.12762,0.46667,0.52207,0.0554,0.43333,0.40791,-0.02542
terrain,contest-on,90,8903180360217122351,0.91667,48,0,0,214,11,0.4,0.42709,0.02709,0.44,0.52433,0.08433,0.48,0.58428,0.10428,0.52,0.51731,-0.00269,0.56,0.6747,0.1147,0.6,0.71331,0.11331,0.56667,0.48629,-0.08038,0.53333,0.43078,-0.10256,0.5,0.48813,-0.01187,0.46667,0.54103,0.07436,0.43333,0.36996,-0.06337
terrain,contest-on,91,4083492339531389060,0.95833,0,1,0,234,17,0.4,0.55526,0.15526,0.44,0.44907,0.00907,0.48,0.62924,0.14924,0.52,0.46271,-0.05729,0.56,0.62818,0.06818,0.6,0.85203,0.25203,0.56667,0.42045,-0.14622,0.53333,0.30613,-0.22721,0.5,0.37254,-0.12746,0.46667,0.47223,0.00556,0.43333,0.4876,0.05426
terrain,contest-on,92,17169571090474620440,0.91667,48,0,0,197,13,0.4,0.48611,0.08611,0.44,0.5252,0.0852,0.48,0.62522,0.14522,0.52,0.67044,0.15044,0.56,0.65209,0.09209,0.6,0.69306,0.09306,0.56667,0.34255,-0.22412,0.53333,0.55363,0.0203,0.5,0.47371,-0.02629,0.46667,0.49777,0.0311,0.43333,0.43731,0.00398
terrain,contest-on,93,9602536884304492384,0.95833,0,1,0,206,12,0.4,0.39487,-0.00513,0.44,0.40764,-0.03236,0.48,0.51523,0.03523,0.52,0.57904,0.05904,0.56,0.68073,0.12073,0.6,0.65593,0.05593,0.56667,0.55789,-0.00878,0.53333,0.56908,0.03575,0.5,0.44941,-0.05059,0.46667,0.45244,-0.01422,0.43333,0.54145,0.10811
terrain,contest-on,94,15865580633924990731,0.95833,1,0,0,192,11,0.4,0.39935,-0.00065,0.44,0.49591,0.05591,0.48,0.48887,0.00887,0.52,0.57789,0.05789,0.56,0.61075,0.05075,0.6,0.62995,0.02995,0.56667,0.66534,0.09867,0.53333,0.58977,0.05644,0.5,0.4467,-0.0533,0.46667,0.34243,-0.12424,0.43333,0.36683,-0.06651
terrain,contest-on,95,4916034848217183250,0.91667,48,0,0,213,13,0.4,0.40681,0.00681,0.44,0.39727,-0.04273,0.48,0.47265,-0.00735,0.52,0.4747,-0.0453,0.56,0.48935,-0.07065,0.6,0.75334,0.15334,0.56667,0.61881,0.05214,0.53333,0.46623,-0.0671,0.5,0.53698,0.03698,0.46667,0.64862,0.18195,0.43333,0.4477,0.01436
terrain,contest-on,96,195322242067691724,0.91667,42,0,0,199,17,0.4,0.59183,0.19183,0.44,0.52329,0.08329,0.48,0.49518,0.01518,0.52,0.41371,-0.10629,0.56,0.64262,0.08262,0.6,0.6525,0.0525,0.56667,0.48821,-0.07846,0.53333,0.60902,0.07569,0.5,0.59041,0.09041,0.46667,0.39628,-0.07039,0.43333,0.51374,0.08041
terrain,contest-on,97,4858375263074471226,0.95833,48,0,0,217,14,0.4,0.39338,-0.00662,0.44,0.34966,-0.09034,0.48,0.44415,-0.03585,0.52,0.45399,-0.06601,0.56,0.37828,-0.18172,0.6,0.59928,-0.00072,0.56667,0.65768,0.09102,0.53333,0.61408,0.08075,0.5,0.67896,0.17896,0.46667,0.56895,0.10229,0.43333,0.28647,-0.14687
terrain,contest-on,98,14184522733526037300,0.875,48,0,0,226,14,0.4,0.54458,0.14458,0.44,0.45487,0.01487,0.48,0.62469,0.14469,0.52,0.54171,0.02171,0.56,0.59337,0.03337,0.6,0.71484,0.11484,0.56667,0.40757,-0.15909,0.53333,0.35207,-0.18127,0.5,0.38608,-0.11392,0.46667,0.45929,-0.00737,0.43333,0.44302,0.00969
terrain,contest-on,99,7465072712532660371,0.875,48,0,0,205,13,0.4,0.51885,0.11885,0.44,0.58321,0.14321,0.48,0.64563,0.16563,0.52,0.59988,0.07988,0.56,0.68795,0.12795,0.6,0.71381,0.11381,0.56667,0.30413,-0.26253,0.53333,0.37844,-0.15489,0.5,0.34773,-0.15227,0.46667,0.35168,-0.11499,0.43333,0.56024,0.12691
terrain,contest-on,100,11027730059225007960,0.95833,48,0,0,204,14,0.4,0.46852,0.06852,0.44,0.54207,0.10207,0.48,0.62228,0.14228,0.52,0.55552,0.03552,0.56,0.70265,0.14265,0.6,0.61866,0.01866,0.56667,0.51724,-0.04943,0.53333,0.43276,-0.10058,0.5,0.42723,-0.07277,0.46667,0.44938,-0.01728,0.43333,0.38341,-0.04992
terrain,contest-on,101,11111794627896369620,0.95833,48,0,0,206,14,0.4,0.50034,0.10034,0.44,0.45655,0.01655,0.48,0.55247,0.07247,0.52,0.55945,0.03945,0.56,0.64096,0.08096,0.6,0.66212,0.06212,0.56667,0.65043,0.08376,0.53333,0.31181,-0.22153,0.5,0.29916,-0.20084,0.46667,0.36176,-0.1049,0.43333,0.35468,-0.07865
terrain,contest-on,102,15337470668439005997,1,6,0,0,195,13,0.4,0.38593,-0.01407,0.44,0.33991,-0.10009,0.48,0.48418,0.00418,0.52,0.55162,0.03162,0.56,0.53535,-0.02465,0.6,0.55933,-0.04067,0.56667,0.45931,-0.10736,0.53333,0.52945,-0.00389,0.5,0.53676,0.03676,0.46667,0.5575,0.09083,0.43333,0.43429,0.00096
terrain,contest-on,103,5008805130278926239,0.875,48,0,0,211,14,0.4,0.53801,0.13801,0.44,0.63277,0.19277,0.48,0.56423,0.08423,0.52,0.65704,0.13704,0.56,0.58409,0.02409,0.6,0.80456,0.20456,0.56667,0.65866,0.092,0.53333,0.39534,-0.13799,0.5,0.42774,-0.07226,0.46667,0.42987,-0.0368,0.43333,0.418,-0.01533
terrain,contest-on,104,17714269344303773480,0.95833,48,0,0,217,12,0.4,0.45034,0.05034,0.44,0.4244,-0.0156,0.48,0.47234,-0.00766,0.52,0.55796,0.03796,0.56,0.58082,0.02082,0.6,0.7582,0.1582,0.56667,0.34439,-0.22228,0.53333,0.45872,-0.07461,0.5,0.5944,0.0944,0.46667,0.47221,0.00554,0.43333,0.37255,-0.06078
terrain,contest-on,105,14529286076728164335,1,48,0,0,209,11,0.4,0.4461,0.0461,0.44,0.42161,-0.01839,0.48,0.49344,0.01344,0.52,0.54108,0.02108,0.56,0.60224,0.04224,0.6,0.6704,0.0704,0.56667,0.53824,-0.02843,0.53333,0.47661,-0.05672,0.5,0.47503,-0.02497,0.46667,0.40307,-0.0636,0.43333,0.44777,0.01444
terrain,contest-on,106,13729517707577554350,0.83333,48,0,0,211,14,0.4,0.46363,0.06363,0.44,0.46712,0.02712,0.48,0.51043,0.03043,0.52,0.53981,0.01981,0.56,0.60708,0.04708,0.6,0.65095,0.05095,0.56667,0.45697,-0.1097,0.53333,0.49314,-0.0402,0.5,0.41371,-0.08629,0.46667,0.51486,0.04819,0.43333,0.40746,-0.02588
terrain,contest-on,107,14818219135819603790,1,48,0,0,210,13,0.4,0.46458,0.06458,0.44,0.48842,0.04842,0.48,0.56777,0.08777,0.52,0.44836,-0.07164,0.56,0.61321,0.05321,0.6,0.61358,0.01358,0.56667,0.70115,0.13448,0.53333,0.69822,0.16488,0.5,0.52714,0.02714,0.46667,0.33235,-0.13431,0.43333,0.38722,-0.04611
terrain,contest-on,108,12152888238509249810,0.95833,48,0,0,215,15,0.4,0.38547,-0.01453,0.44,0.39177,-0.04823,0.48,0.46265,-0.01735,0.52,0.43037,-0.08963,0.56,0.62449,0.06449,0.6,0.65704,0.05704,0.56667,0.5364,-0.03027,0.53333,0.62011,0.08677,0.5,0.6703,0.1703,0.46667,0.51965,0.05298,0.43333,0.27654,-0.15679
